platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,679.7,13.018,1,13.018,1,36.157,1,36.157,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,681.5,12.976,1,12.976,1,36.15,1,36.15,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,683.3,12.964,1,12.964,1,36.146,1,36.146,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,685.1,12.947,1,12.947,1,36.143,1,36.143,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,687.4,12.941,1,12.941,1,36.142,1,36.142,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,689.6,12.936,1,12.936,1,36.14,1,36.14,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,691.2,12.934,1,12.934,1,36.139,1,36.139,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,693.4,12.928,1,12.928,1,36.133,1,36.133,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,695.6,12.774,1,12.774,1,36.118,1,36.118,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,697.5,12.717,1,12.717,1,36.098,1,36.098,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,699.3,12.675,1,12.675,1,36.088,1,36.088,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,701.2,12.643,1,12.643,1,36.08,1,36.08,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,703.1,12.625,1,12.625,1,36.075,1,36.075,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,705.1,12.561,1,12.561,1,36.062,1,36.062,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,707.4,12.518,1,12.518,1,36.053,1,36.053,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,709.8,12.485,1,12.485,1,36.047,1,36.047,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,711.7,12.455,1,12.455,1,36.039,1,36.039,1,D,1
