platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,112.0,25.289,1,25.289,1,35.679,1,35.68571,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,113.9,25.027,1,25.027,1,35.667,1,35.67421,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,116.0,24.786,1,24.786,1,35.646,1,35.65454,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,118.0,24.508,1,24.508,1,35.636,1,35.64076,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,120.0,24.371,1,24.371,1,35.624,1,35.63111,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,122.0,24.163,1,24.163,1,35.621,1,35.62843,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,124.0,23.944,1,23.944,1,35.615,1,35.63046,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,126.0,23.46,1,23.46,1,35.6,1,35.60254,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,128.0,23.381,1,23.381,1,35.607,1,35.61063,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,130.0,23.26,1,23.26,1,35.607,1,35.61486,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,132.0,22.986,1,22.986,1,35.59,1,35.60502,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,134.1,22.467,1,22.467,1,35.521,1,35.52463,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,136.0,22.338,1,22.338,1,35.5,1,35.50877,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,138.0,21.949,1,21.949,1,35.467,1,35.4692,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,140.0,21.848,1,21.848,1,35.465,1,35.47194,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,142.0,21.562,1,21.562,1,35.48,1,35.48894,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,144.0,21.238,1,21.238,1,35.479,1,35.48397,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,146.0,21.079,1,21.079,1,35.48,1,35.48491,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,148.0,20.917,1,20.917,1,35.479,1,35.48509,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,150.0,20.727,1,20.727,1,35.478,1,35.48904,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,152.0,20.402,1,20.402,1,35.473,1,35.48138,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,154.0,20.151,1,20.151,1,35.468,1,35.46879,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,156.0,20.13,1,20.13,1,35.466,1,35.4664,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,158.0,20.12,1,20.12,1,35.469,1,35.47012,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,160.0,20.09,1,20.09,1,35.474,1,35.4771,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,162.0,20.007,1,20.007,1,35.478,1,35.48361,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,164.0,19.83,1,19.83,1,35.482,1,35.48647,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,166.0,19.678,1,19.678,1,35.479,1,35.48172,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,168.0,19.574,1,19.574,1,35.477,1,35.48282,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,170.0,19.341,1,19.341,1,35.475,1,35.47933,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,172.0,19.171,1,19.171,1,35.475,1,35.48576,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,174.0,18.769,1,18.769,1,35.466,1,35.47438,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,176.0,18.468,1,18.468,1,35.45,1,35.45668,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,178.0,18.25,1,18.25,1,35.44,1,35.45303,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,180.0,17.862,1,17.862,1,35.422,1,35.42968,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,182.0,17.615,1,17.615,1,35.408,1,35.41011,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,184.0,17.553,1,17.553,1,35.4,1,35.40136,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,186.0,17.516,1,17.516,1,35.396,1,35.40247,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,188.0,17.296,1,17.296,1,35.387,1,35.39319,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,190.0,17.07,1,17.07,1,35.375,1,35.37801,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,192.0,16.922,1,16.922,1,35.368,1,35.37368,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,194.0,16.614,1,16.614,1,35.365,1,35.36843,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,196.0,16.45,1,16.45,1,35.368,1,35.37268,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,198.0,16.238,1,16.238,1,35.365,1,35.37257,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,200.0,15.913,1,15.913,1,35.345,1,35.35068,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,202.0,15.698,1,15.698,1,35.33,1,35.33788,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,204.0,15.436,1,15.436,1,35.319,1,35.32504,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,206.0,15.251,1,15.251,1,35.309,1,35.31504,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,208.0,15.078,1,15.078,1,35.294,1,35.29683,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,210.0,15.005,1,15.005,1,35.3,1,35.30255,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,212.0,14.942,1,14.942,1,35.306,1,35.30813,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,214.0,14.889,1,14.889,1,35.303,1,35.30429,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,216.0,14.861,1,14.861,1,35.303,1,35.30459,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,218.0,14.822,1,14.822,1,35.301,1,35.30079,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,220.0,14.828,1,14.828,1,35.324,1,35.32457,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,222.0,14.814,1,14.814,1,35.332,1,35.33108,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,224.0,14.837,1,14.837,1,35.342,1,35.34264,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,226.0,14.827,1,14.827,1,35.354,1,35.35744,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,228.0,14.749,1,14.749,1,35.344,1,35.34931,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,230.0,14.622,1,14.622,1,35.322,1,35.3246,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,232.0,14.56,1,14.56,1,35.31,1,35.31122,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,234.0,14.53,1,14.53,1,35.308,1,35.31005,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,236.0,14.48,1,14.48,1,35.304,1,35.30582,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,238.0,14.433,1,14.433,1,35.3,1,35.30116,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,240.0,14.402,1,14.402,1,35.299,1,35.29982,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,242.0,14.381,1,14.381,1,35.309,1,35.31156,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,244.0,14.31,1,14.31,1,35.312,1,35.31884,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,246.0,14.11,1,14.11,1,35.296,1,35.30038,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,248.0,13.983,1,13.983,1,35.281,1,35.28441,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,250.0,13.884,1,13.884,1,35.275,1,35.27734,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,252.0,13.818,1,13.818,1,35.278,1,35.28216,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,254.0,13.698,1,13.698,1,35.276,1,35.27976,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,256.0,13.589,1,13.589,1,35.266,1,35.26817,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,258.0,13.525,1,13.525,1,35.261,1,35.2605,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,260.0,13.542,1,13.542,1,35.273,1,35.27547,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,262.0,13.476,1,13.476,1,35.275,1,35.27997,1,D,1
